"","survey_code","rating.variable","excluded","problems","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","main.rating","emot","time.spent","face","female","seen.face.before"
"61903904.69",61903904,"mechanical","","no",47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,30,11,14.276,"69",1,0
"93999607.69",93999607,"mechanical","","none",31,"b.HS.only",1,0,0,0,0,0,0,0,0,10,10,35.99,"69",1,0
"87082835.69",87082835,"human-like","","no",44,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,55,0,19.514,"69",1,0
"50542028.69",50542028,"human-like","","no",24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,60,0,8.178,"69",0,0
"66511201.69",66511201,"human-like","","No",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,-13,9.01,"69",0,1
"10067756.69",10067756,"mechanical","","",24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,20,17.068,"69",0,0
"10870722.69",10870722,"mechanical","","none",35,"b.HS.only",1,0,0,0,0,0,0,0,0,14,0,15.351,"69",0,0
"21990744.69",21990744,"human-like","","No Technical Problems",26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,95,26,22.099,"69",0,0
"49204422.69",49204422,"mechanical","","none",34,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,5,51,43.523,"69",0,0
"57540092.70",57540092,"human-like","","",21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,6,0,11.783,"70",0,0
"90848727.70",90848727,"human-like","","no",18,"b.HS.only",1,0,0,0,0,0,0,0,0,18,-23,8.65,"70",0,0
"52139761.70",52139761,"mechanical","","no",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,75,31,5.8,"70",0,0
"22126544.70",22126544,"human-like","","I wasn't sure if the last question (Do you think you've seen this face before this survey) applied to previous questions or more generally in my life. ",19,"b.HS.only",1,0,0,0,0,0,0,0,0,59,-22,42.902,"70",0,0
"98199656.70",98199656,"mechanical","","no",19,"b.HS.only",1,0,0,0,0,0,0,0,0,93,0,6.982,"70",1,0
"87459225.70",87459225,"human-like","","None",25,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,4,0,4.838,"70",0,0
"30229826.70",30229826,"human-like","","None",51,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,2,0,6.643,"70",0,0
"11142631.70",11142631,"mechanical","","no",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,82,0,14.573,"70",1,0
"67914440.70",67914440,"human-like","","No.",20,"b.HS.only",1,0,0,0,0,0,0,0,0,9,0,8.521,"70",1,0
"46031764.70",46031764,"human-like","","no",50,"b.HS.only",1,0,0,0,0,0,0,0,0,19,-13,18.337,"70",1,0
"99445757.70",99445757,"human-like","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,28,0,5.328,"70",0,0
"87786538.70",87786538,"mechanical","","no. ",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,71,-34,10.732,"70",0,0
"85547776.70",85547776,"human-like","","No. It was pretty straightforward.",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,9,-14,8.136,"70",1,0
"19071077.70",19071077,"mechanical","","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,4.742,"70",0,0
"36796684.70",36796684,"mechanical","","no",55,"b.HS.only",1,0,0,0,0,0,0,0,0,99,0,7.899,"70",0,0
"92872603.70",92872603,"mechanical","","No I did not. ",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,92,0,8.106,"70",0,0
"25132135.70",25132135,"mechanical","","more confusion than anything.  some faces were extremely lifelike!",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,91,-28,8.959,"70",0,0
"29677744.70",29677744,"human-like","","No",37,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,7.643,"70",1,0
"21575119.70",21575119,"human-like","","",21,"c.2.Yr.Coll",1,0,0,0,0,1,0,0,0,7,-35,9.409,"70",1,0
"17350089.70",17350089,"mechanical","","No, I didn't have any problems.",43,"b.HS.only",1,0,0,0,0,1,0,1,0,95,-15,21.51,"70",1,0
"78584558.70",78584558,"human-like","","no",61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,8.85,"70",1,0
"35118750.70",35118750,"human-like","","None",35,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,8.176,"70",0,0
"19405606.70",19405606,"human-like","","None.",39,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,7.691,"70",1,0
"47785580.70",47785580,"human-like","","No",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,-53,5.215,"70",0,0
"22119787.70",22119787,"mechanical","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,66,10,11.277,"70",1,0
"70126906.70",70126906,"mechanical","","No",42,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,87,-17,16.869,"70",1,0
"35542605.70",35542605,"human-like","","No",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,11,-79,8.025,"70",0,0
"53729894.70",53729894,"human-like","","I did not experience any confusions or problems.",30,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,35,0,17.281,"70",1,0
"18367701.70",18367701,"human-like","","No confusion or technical problems experienced.",25,"b.HS.only",1,0,0,0,0,0,0,0,0,5,-20,14.096,"70",1,0
"77522393.70",77522393,"mechanical","","I don't think so. I was a little confused about ""have you seen this before the survey?"" because all the pictures were shown on the first page, but I assumed you wanted to know if I'd seen them before I was shown them.",33,"d.4.Yr.Coll",1,1,0,0,0,0,0,0,0,90,-70,17.702,"70",1,0
"94417992.70",94417992,"human-like","","No, but some pictures were a little fuzzy",41,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,5,-11,19.627,"70",1,0
"93643997.70",93643997,"mechanical","","",34,"Post.Grad.Degree",1,1,1,1,1,1,1,1,1,95,0,6.874,"70",0,0
"14661991.70",14661991,"mechanical","","nope",22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,81,0,15.069,"70",0,0
"12102073.70",12102073,"human-like","","No.",23,"b.HS.only",0,1,0,0,0,0,0,1,0,36,-23,24.285,"70",1,0
"59186701.70",59186701,"mechanical","","No",26,"a.No.HS",1,1,0,0,0,0,0,0,0,71,-29,6.551,"70",1,0
"21219262.70",21219262,"mechanical","","None",53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,87,-29,15.546,"70",1,0
"58422882.70",58422882,"mechanical","","Nope. Made me tired though. I maybe should have taken a break in between. Hopefully I didn't miss any attention checks.",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,80,0,13.405,"70",0,0
"89284483.70",89284483,"human-like","","No",26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,21,-23,8.458,"70",1,0
"12519221.70",12519221,"mechanical","","No, I did experience any problems.",24,"b.HS.only",0,0,0,0,0,1,0,0,0,100,0,11.885,"70",1,0
"61231826.70",61231826,"mechanical","","No. ",52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,84,-21,11.967,"70",1,0
"91817739.70",91817739,"mechanical","","No confusion, but on one of the robots (it resembeled an asian woman) I accidentally marked that it had an emotion that it was skewing towards negative when it was really a positive. It was more like a 44 on the positive scale.",28,"b.HS.only",0,1,0,0,0,0,0,0,0,96,0,9.3,"70",0,0
"17171596.70",17171596,"human-like","","There was a bit of confusion about the question of if I've seen a robot face before doing the survey. You showed that collection of thumbnails before the rest of the questions started, and I did indeed see many of the faces I rated on that list, however I didn't consider that to be 'before' the survey. The thumbnails were, in my mind, part of the survey. I only said I saw a face before taking the survey if it was literally BEFORE clicking the link to this qualtrics page. I hope that's what you meant and that I didn't cause an issue with the results. If it's not what you meant, I'd say about 80% of the faces I saw I recognized from the thumbnail list.",27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,24.736,"70",0,0
"47481076.70",47481076,"mechanical","","No",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,80,-10,16.24,"70",1,0
"18104407.70",18104407,"mechanical","","I did not experience any confusion or technial problems.",33,"b.HS.only",1,0,0,0,0,0,0,0,0,90,-19,20.498,"70",1,0
"28902932.70",28902932,"mechanical","","The survey went smoothly - all images were clear. ",55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,34,0,26.039,"70",0,0
"85501883.70",85501883,"human-like","","No.",35,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,1,0,23.813,"70",1,0
"69719298.70",69719298,"human-like","","no",46,"b.HS.only",1,0,0,0,0,0,0,0,0,19,-30,8.357,"70",1,0
"80907912.70",80907912,"mechanical","","No issues, thank you.",29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,100,-45,27.448,"70",1,0
"81351852.70",81351852,"mechanical","","No",21,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,20,0,69.128,"70",1,1
"20105010.70",20105010,"human-like","","No",30,"b.HS.only",1,0,0,0,0,0,0,0,0,2,NA,13.241,"70",1,0
"75328488.70",75328488,"human-like","","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,7,-16,9.443,"70",0,0
"51854224.70",51854224,"mechanical","","no",37,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,87,-24,6.876,"70",1,0
"87631866.70",87631866,"human-like","","No. Everything went fine. Thanks. ",44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,31,-9,29.523,"70",1,0
"65318898.70",65318898,"human-like","","It wouldn't pop up in another screen but besides that it worked fine.",40,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,30,-10,34.868,"70",1,0
"87693660.70",87693660,"mechanical","","no",39,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,8.167,"70",1,0
"55545755.70",55545755,"mechanical","","no.",21,"c.2.Yr.Coll",0,0,0,0,0,0,0,1,0,67,0,8.738,"70",1,0
"97096318.70",97096318,"human-like","","No issues.  It all ran smooth and was a fun and different type of HIT.",44,"b.HS.only",1,0,0,0,0,0,0,0,0,15,-17,6.118,"70",0,0
"61903904.70",61903904,"mechanical","","no",47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,15.406,"70",1,0
"93999607.70",93999607,"mechanical","","none",31,"b.HS.only",1,0,0,0,0,0,0,0,0,90,0,16.422,"70",1,0
"87082835.70",87082835,"human-like","","no",44,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,18,0,13.595,"70",1,0
"50542028.70",50542028,"human-like","","no",24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,43,-41,6.084,"70",0,0
"66511201.70",66511201,"human-like","","No",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,50,1,9.158,"70",0,1
"10067756.70",10067756,"mechanical","","",24,"b.HS.only",1,0,0,0,0,0,0,0,0,100,-20,21.05,"70",0,0
"10870722.70",10870722,"mechanical","","none",35,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,11.886,"70",0,0
"21990744.70",21990744,"human-like","","No Technical Problems",26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,20,-30,13.23,"70",0,0
"49204422.70",49204422,"mechanical","","none",34,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,80,-60,46.285,"70",0,0
"57540092.71",57540092,"human-like","","",21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,0,7.169,"71",0,0
"90848727.71",90848727,"human-like","","no",18,"b.HS.only",1,0,0,0,0,0,0,0,0,7,-15,5.226,"71",0,0
"52139761.71",52139761,"mechanical","","no",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,83,-51,5.112,"71",0,0
"22126544.71",22126544,"human-like","","I wasn't sure if the last question (Do you think you've seen this face before this survey) applied to previous questions or more generally in my life. ",19,"b.HS.only",1,0,0,0,0,0,0,0,0,0,NA,6.135,"71",0,0
"98199656.71",98199656,"mechanical","","no",19,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,5.927,"71",1,0
"87459225.71",87459225,"human-like","","None",25,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,0,5.152,"71",0,0
"30229826.71",30229826,"human-like","","None",51,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,0,8.4,"71",0,0
"11142631.71",11142631,"mechanical","","no",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,7.626,"71",1,0
"67914440.71",67914440,"human-like","","No.",20,"b.HS.only",1,0,0,0,0,0,0,0,0,3,0,6.247,"71",1,0
"46031764.71",46031764,"human-like","","no",50,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,9.656,"71",1,0
"99445757.71",99445757,"human-like","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,5,-2,6.254,"71",0,0
"87786538.71",87786538,"mechanical","","no. ",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,100,-17,6.443,"71",0,0
"85547776.71",85547776,"human-like","","No. It was pretty straightforward.",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,7.725,"71",1,0
"19071077.71",19071077,"mechanical","","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,5.248,"71",0,0
"36796684.71",36796684,"mechanical","","no",55,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,10.373,"71",0,0
"92872603.71",92872603,"mechanical","","No I did not. ",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,4.256,"71",0,0
"25132135.71",25132135,"mechanical","","more confusion than anything.  some faces were extremely lifelike!",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,24.412,"71",0,0
"29677744.71",29677744,"human-like","","No",37,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,9.196,"71",1,0
"21575119.71",21575119,"human-like","","",21,"c.2.Yr.Coll",1,0,0,0,0,1,0,0,0,0,0,9.174,"71",1,0
"17350089.71",17350089,"mechanical","","No, I didn't have any problems.",43,"b.HS.only",1,0,0,0,0,1,0,1,0,100,0,9.815,"71",1,0
"78584558.71",78584558,"human-like","","no",61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,6.258,"71",1,0
"35118750.71",35118750,"human-like","","None",35,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,9.41,"71",0,0
"19405606.71",19405606,"human-like","","None.",39,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,10.172,"71",1,0
"47785580.71",47785580,"human-like","","No",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,-41,6.693,"71",0,0
"22119787.71",22119787,"mechanical","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,98,0,8.26,"71",1,0
"70126906.71",70126906,"mechanical","","No",42,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,100,0,14.09,"71",1,0
"35542605.71",35542605,"human-like","","No",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,-48,4.577,"71",0,0
"53729894.71",53729894,"human-like","","I did not experience any confusions or problems.",30,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,0,9.534,"71",1,0
"18367701.71",18367701,"human-like","","No confusion or technical problems experienced.",25,"b.HS.only",1,0,0,0,0,0,0,0,0,0,NA,5.51,"71",1,0
"77522393.71",77522393,"mechanical","","I don't think so. I was a little confused about ""have you seen this before the survey?"" because all the pictures were shown on the first page, but I assumed you wanted to know if I'd seen them before I was shown them.",33,"d.4.Yr.Coll",1,1,0,0,0,0,0,0,0,100,5,15.087,"71",1,0
"94417992.71",94417992,"human-like","","No, but some pictures were a little fuzzy",41,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,0,14.215,"71",1,0
"93643997.71",93643997,"mechanical","","",34,"Post.Grad.Degree",1,1,1,1,1,1,1,1,1,97,0,4.855,"71",0,0
"14661991.71",14661991,"mechanical","","nope",22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,5.589,"71",0,0
"12102073.71",12102073,"human-like","","No.",23,"b.HS.only",0,1,0,0,0,0,0,1,0,8,10,16.896,"71",1,0
"59186701.71",59186701,"mechanical","","No",26,"a.No.HS",1,1,0,0,0,0,0,0,0,80,1,50.918,"71",1,0
"21219262.71",21219262,"mechanical","","None",53,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,-4,10.471,"71",1,0
"58422882.71",58422882,"mechanical","","Nope. Made me tired though. I maybe should have taken a break in between. Hopefully I didn't miss any attention checks.",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,20,8.195,"71",0,0
"89284483.71",89284483,"human-like","","No",26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,12,-26,10.29,"71",1,0
"12519221.71",12519221,"mechanical","","No, I did experience any problems.",24,"b.HS.only",0,0,0,0,0,1,0,0,0,100,0,19.375,"71",1,0
"61231826.71",61231826,"mechanical","","No. ",52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,8.751,"71",1,0
"91817739.71",91817739,"mechanical","","No confusion, but on one of the robots (it resembeled an asian woman) I accidentally marked that it had an emotion that it was skewing towards negative when it was really a positive. It was more like a 44 on the positive scale.",28,"b.HS.only",0,1,0,0,0,0,0,0,0,100,0,24.736,"71",0,0
"17171596.71",17171596,"human-like","","There was a bit of confusion about the question of if I've seen a robot face before doing the survey. You showed that collection of thumbnails before the rest of the questions started, and I did indeed see many of the faces I rated on that list, however I didn't consider that to be 'before' the survey. The thumbnails were, in my mind, part of the survey. I only said I saw a face before taking the survey if it was literally BEFORE clicking the link to this qualtrics page. I hope that's what you meant and that I didn't cause an issue with the results. If it's not what you meant, I'd say about 80% of the faces I saw I recognized from the thumbnail list.",27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,15.986,"71",0,0
"47481076.71",47481076,"mechanical","","No",23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,-5,14.91,"71",1,0
"18104407.71",18104407,"mechanical","","I did not experience any confusion or technial problems.",33,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,23.852,"71",1,0
"28902932.71",28902932,"mechanical","","The survey went smoothly - all images were clear. ",55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,18.759,"71",0,0
"85501883.71",85501883,"human-like","","No.",35,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,0,0,10.48,"71",1,0
"69719298.71",69719298,"human-like","","no",46,"b.HS.only",1,0,0,0,0,0,0,0,0,0,-44,10.213,"71",1,0
"80907912.71",80907912,"mechanical","","No issues, thank you.",29,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,100,0,10.517,"71",1,0
"81351852.71",81351852,"mechanical","","No",21,"c.2.Yr.Coll",0,0,0,0,0,1,0,0,0,100,0,69.332,"71",1,0
"20105010.71",20105010,"human-like","","No",30,"b.HS.only",1,0,0,0,0,0,0,0,0,0,NA,4.642,"71",1,0
"75328488.71",75328488,"human-like","","no",30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,4,-8,14.64,"71",0,0
"51854224.71",51854224,"mechanical","","no",37,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,99,-29,8.681,"71",1,0
"87631866.71",87631866,"human-like","","No. Everything went fine. Thanks. ",44,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,-80,11.693,"71",1,0
"65318898.71",65318898,"human-like","","It wouldn't pop up in another screen but besides that it worked fine.",40,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,24.629,"71",1,0
"87693660.71",87693660,"mechanical","","no",39,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,9.027,"71",1,0
"55545755.71",55545755,"mechanical","","no.",21,"c.2.Yr.Coll",0,0,0,0,0,0,0,1,0,100,6,10.759,"71",1,0
"97096318.71",97096318,"human-like","","No issues.  It all ran smooth and was a fun and different type of HIT.",44,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,33.124,"71",0,0
"61903904.71",61903904,"mechanical","","no",47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,8.108,"71",1,0
"93999607.71",93999607,"mechanical","","none",31,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,25.919,"71",1,0
"87082835.71",87082835,"human-like","","no",44,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,0,13.16,"71",1,0
"50542028.71",50542028,"human-like","","no",24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,12,-13,5.979,"71",0,0
"66511201.71",66511201,"human-like","","No",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,1,16.943,"71",0,1
"10067756.71",10067756,"mechanical","","",24,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,20.147,"71",0,0
"10870722.71",10870722,"mechanical","","none",35,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,14.006,"71",0,0
"21990744.71",21990744,"human-like","","No Technical Problems",26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,-35,17.789,"71",0,0
"49204422.71",49204422,"mechanical","","none",34,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,100,-40,10.389,"71",0,0
"57540092.72",57540092,"human-like","","",21,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,50,0,4.408,"72",0,0
"90848727.72",90848727,"human-like","","no",18,"b.HS.only",1,0,0,0,0,0,0,0,0,14,-46,4.504,"72",0,0
"52139761.72",52139761,"mechanical","","no",25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,63,0,6.061,"72",0,0
"22126544.72",22126544,"human-like","","I wasn't sure if the last question (Do you think you've seen this face before this survey) applied to previous questions or more generally in my life. ",19,"b.HS.only",1,0,0,0,0,0,0,0,0,59,15,7.674,"72",0,0
"98199656.72",98199656,"mechanical","","no",19,"b.HS.only",1,0,0,0,0,0,0,0,0,63,0,8.254,"72",1,0
"87459225.72",87459225,"human-like","","None",25,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,3,0,4.586,"72",0,0
"30229826.72",30229826,"human-like","","None",51,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,24,0,7.8,"72",0,0
"11142631.72",11142631,"mechanical","","no",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,81,0,8.973,"72",1,0
"67914440.72",67914440,"human-like","","No.",20,"b.HS.only",1,0,0,0,0,0,0,0,0,31,20,5.987,"72",1,0
"46031764.72",46031764,"human-like","","no",50,"b.HS.only",1,0,0,0,0,0,0,0,0,19,0,7.797,"72",1,0
"99445757.72",99445757,"human-like","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,43,-7,6.686,"72",0,0
"87786538.72",87786538,"mechanical","","no. ",32,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,59,-4,9.408,"72",0,0
"85547776.72",85547776,"human-like","","No. It was pretty straightforward.",42,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,60,0,11.994,"72",1,0
"19071077.72",19071077,"mechanical","","",22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,8.159,"72",0,0
"36796684.72",36796684,"mechanical","","no",55,"b.HS.only",1,0,0,0,0,0,0,0,0,100,0,28.699,"72",0,0
"92872603.72",92872603,"mechanical","","No I did not. ",27,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,93,0,4.085,"72",0,0
"25132135.72",25132135,"mechanical","","more confusion than anything.  some faces were extremely lifelike!",27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,100,0,6.298,"72",0,0
"29677744.72",29677744,"human-like","","No",37,"b.HS.only",1,0,0,0,0,0,0,0,0,8,0,10.136,"72",1,0
"21575119.72",21575119,"human-like","","",21,"c.2.Yr.Coll",1,0,0,0,0,1,0,0,0,79,-10,18.413,"72",1,0
"17350089.72",17350089,"mechanical","","No, I didn't have any problems.",43,"b.HS.only",1,0,0,0,0,1,0,1,0,80,0,8.573,"72",1,0
"78584558.72",78584558,"human-like","","no",61,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,10,-20,15.377,"72",1,0
"35118750.72",35118750,"human-like","","None",35,"b.HS.only",1,0,0,0,0,0,0,0,0,0,0,9.128,"72",0,0
"19405606.72",19405606,"human-like","","None.",39,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,0,19.362,"72",1,0
"47785580.72",47785580,"human-like","","No",32,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,8,-60,21.239,"72",0,0
"22119787.72",22119787,"mechanical","","No",36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,66,8,12.877,"72",1,0
