"","id","experiment","problems","too.many.faces","age","educ","caucasian","hisp","black","middle.east","pacific.isl","native.am","south.asian","east.asian","southeast.asian","female","exclude","time","main.rating","time.spent","seen.before","face"
"QTRX92842890.40","QTRX92842890","likeability","No",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",40,-75,4.015,2,"41"
"QTRX13010671.40","QTRX13010671","likeability","",0,26,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",40,33,6.111,2,"41"
"QTRX73130266.40","QTRX73130266","likeability","Yes, the pictures were having issues loading - on numerous occasions. Also, had server error messages as well - a few times. ",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",40,40,NA,2,"41"
"QTRX96408191.40","QTRX96408191","likeability","",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",40,-92,7.498,2,"41"
"QTRX99072189.40","QTRX99072189","likeability","NO",0,29,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",40,90,12.447,2,"41"
"QTRX25521074.41","QTRX25521074","likeability","no",1,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,86,21.965,2,"42"
"QTRX88434587.41","QTRX88434587","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,46,12.55,2,"42"
"QTRX27159225.41","QTRX27159225","likeability","no",0,25,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",41,2,13.147,2,"42"
"QTRX33821770.41","QTRX33821770","likeability","no",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,36,3.994,2,"42"
"QTRX95026138.41","QTRX95026138","likeability","",0,42,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",41,62,8.921,2,"42"
"QTRX31664716.41","QTRX31664716","likeability","n",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",41,4,4.507,1,"42"
"QTRX21605429.41","QTRX21605429","likeability","No",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,0,2.415,2,"42"
"QTRX64600458.41","QTRX64600458","likeability","no",0,33,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",41,42,3.864,2,"42"
"QTRX80669090.41","QTRX80669090","likeability","No",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",41,19,5.893,2,"42"
"QTRX92399670.41","QTRX92399670","likeability","No",0,32,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,60,2.593,2,"42"
"QTRX44449196.41","QTRX44449196","likeability","no",0,55,"b.HS.only",0,0,0,0,0,0,0,0,1,1,"no",41,-80,7.806,2,"42"
"QTRX76783618.41","QTRX76783618","likeability","No.",0,26,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",41,47,6.38,2,"42"
"QTRX45994007.41","QTRX45994007","likeability","No",0,49,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",41,20,10.042,2,"42"
"QTRX18797410.41","QTRX18797410","likeability","NO",0,22,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",41,28,6.66,2,"42"
"QTRX98585467.41","QTRX98585467","likeability","none",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,44,7.777,2,"42"
"QTRX41792655.41","QTRX41792655","likeability","",0,28,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",41,45,4.198,2,"42"
"QTRX75607097.41","QTRX75607097","likeability","no",0,23,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",41,51,5.706,2,"42"
"QTRX64438582.41","QTRX64438582","likeability","No",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,59,4.292,2,"42"
"QTRX98285732.41","QTRX98285732","likeability","",0,28,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",41,28,6.145,2,"42"
"QTRX93958504.41","QTRX93958504","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,80,7.148,2,"42"
"QTRX67935892.41","QTRX67935892","likeability","None",0,52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",41,40,14.697,2,"42"
"QTRX17943364.41","QTRX17943364","likeability","No",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",41,100,4.707,2,"42"
"QTRX27829363.41","QTRX27829363","likeability","No. It was fun.",0,46,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",41,100,7.384,2,"42"
"QTRX82994465.41","QTRX82994465","likeability","No problem",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,1,0,0,0,"no",41,97,5.239,2,"42"
"QTRX50509842.41","QTRX50509842","likeability","none",0,49,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",41,-13,12.416,2,"42"
"QTRX25347010.41","QTRX25347010","likeability","No",0,24,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",41,45,11.201,2,"42"
"QTRX50087399.41","QTRX50087399","likeability","None at all",0,32,"b.HS.only",1,0,0,0,0,0,0,0,1,0,"no",41,95,9.933,1,"42"
"QTRX92188712.41","QTRX92188712","likeability","",0,19,"b.HS.only",0,0,0,0,0,1,0,0,0,0,"no",41,-38,10.139,2,"42"
"QTRX95973874.41","QTRX95973874","likeability","No",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",41,31,8.569,2,"42"
"QTRX30470836.41","QTRX30470836","likeability","No problems but that female face is going to creep out lots of people.",0,50,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",41,45,32.473,2,"42"
"QTRX77669880.41","QTRX77669880","likeability","No problems, everything was clear. ",0,37,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,1,"no",41,0,7.601,2,"42"
"QTRX80313004.41","QTRX80313004","likeability","no",0,37,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",41,79,5.036,2,"42"
"QTRX62891111.41","QTRX62891111","likeability","no",0,38,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",41,24,9.447,2,"42"
"QTRX12318505.41","QTRX12318505","likeability","",0,23,"b.HS.only",1,0,0,0,0,0,0,0,1,0,"no",41,40,11.718,2,"42"
"QTRX49944798.41","QTRX49944798","likeability","no",0,42,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,-40,6.43,2,"42"
"QTRX12378406.41","QTRX12378406","likeability","No",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",41,-41,5.917,2,"42"
"QTRX39465795.41","QTRX39465795","likeability","None",0,24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",41,100,8.909,2,"42"
"QTRX19349372.41","QTRX19349372","likeability","Worked well. Thank you",0,30,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,39,11.82,2,"42"
"QTRX88394516.41","QTRX88394516","likeability","",0,42,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,42,12.805,2,"42"
"QTRX11165887.41","QTRX11165887","likeability","no",0,42,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",41,68,12.074,2,"42"
"QTRX48848377.41","QTRX48848377","likeability","None",0,40,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",41,9,15.407,2,"42"
"QTRX16555933.41","QTRX16555933","likeability","Nope",0,28,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,63,10.814,2,"42"
"QTRX33150209.41","QTRX33150209","likeability","No",0,53,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",41,52,6.025,2,"42"
"QTRX26448874.41","QTRX26448874","likeability","No.",0,23,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,25,12.271,2,"42"
"QTRX46976647.41","QTRX46976647","likeability","no not at all ",0,37,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",41,26,4.486,2,"42"
"QTRX64983986.41","QTRX64983986","likeability","",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,23,6.655,2,"42"
"QTRX72027391.41","QTRX72027391","likeability","none",0,44,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,58,8.674,2,"42"
"QTRX29659685.41","QTRX29659685","likeability","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,69,4.486,2,"42"
"QTRX42188423.41","QTRX42188423","likeability","No",0,43,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,-70,28.572,2,"42"
"QTRX76174070.41","QTRX76174070","likeability","Some of the robots didn't load and I had to keep restarting the survey.  But I think that might have been due to my internet connection.  In the end, they all loaded correctly.",0,41,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",41,100,9.383,2,"42"
"QTRX69495831.41","QTRX69495831","likeability","No",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",41,90,5.208,2,"42"
"QTRX91701556.41","QTRX91701556","likeability","The 2ns image took a while to load but finally did and everything was fine.",0,47,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",41,11,14.268,1,"42"
"QTRX30302895.41","QTRX30302895","likeability","No",0,19,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",41,91,24.783,2,"42"
"QTRX40755533.41","QTRX40755533","likeability","no",0,60,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",41,3,15.458,2,"42"
"QTRX77065859.41","QTRX77065859","likeability","No",0,52,"Post.Grad.Degree",1,0,0,0,0,0,0,1,0,1,"no",41,83,5.906,2,"42"
"QTRX99174730.41","QTRX99174730","likeability","No",0,27,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",41,82,10.661,2,"42"
"QTRX82977116.41","QTRX82977116","likeability","no",0,50,"Post.Grad.Degree",0,1,0,0,0,0,0,0,0,0,"no",41,28,3.665,2,"42"
"QTRX44997201.41","QTRX44997201","likeability","no, thank you",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",41,40,4.961,2,"42"
"QTRX51127622.41","QTRX51127622","likeability","",0,39,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,0,"no",41,42,4.37,2,"42"
"QTRX62431011.41","QTRX62431011","likeability","no",0,30,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",41,-41,5.086,2,"42"
"QTRX57146741.41","QTRX57146741","likeability","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",41,15,7.294,2,"42"
"QTRX36060723.41","QTRX36060723","likeability","no",0,45,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,21,6.108,2,"42"
"QTRX17392745.41","QTRX17392745","likeability","",0,23,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",41,9,10.085,2,"42"
"QTRX60907046.41","QTRX60907046","likeability","nope",0,31,"b.HS.only",0,0,0,0,0,0,0,0,1,1,"no",41,81,7.209,2,"42"
"QTRX96408191.41","QTRX96408191","likeability","",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",41,81,9.7,2,"42"
"QTRX73286051.42","QTRX73286051","likeability","No",0,27,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,-39,2.656,2,"43"
"QTRX36980247.42","QTRX36980247","likeability","",0,24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,100,6.647,2,"43"
"QTRX33821770.42","QTRX33821770","likeability","no",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,61,4.914,2,"43"
"QTRX87014239.42","QTRX87014239","likeability","none.",0,55,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",42,13,8.342,2,"43"
"QTRX53153382.42","QTRX53153382","likeability","No",0,21,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",42,30,6.426,2,"43"
"QTRX31664716.42","QTRX31664716","likeability","n",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,19,3.687,2,"43"
"QTRX40144432.42","QTRX40144432","likeability","No, none",0,43,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,63,8.776,2,"43"
"QTRX22615055.42","QTRX22615055","likeability","No",0,20,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",42,-28,4.063,2,"43"
"QTRX48772191.42","QTRX48772191","likeability","no",0,31,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,-11,7.19,2,"43"
"QTRX21605429.42","QTRX21605429","likeability","No",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,-19,2.338,2,"43"
"QTRX64600458.42","QTRX64600458","likeability","no",0,33,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",42,79,6.641,2,"43"
"QTRX31394357.42","QTRX31394357","likeability","No",0,56,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",42,5,14.567,2,"43"
"QTRX53304542.42","QTRX53304542","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,19,49.82,2,"43"
"QTRX17513678.42","QTRX17513678","likeability","no",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,82,6.765,2,"43"
"QTRX92399670.42","QTRX92399670","likeability","No",0,32,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,63,3.222,2,"43"
"QTRX93339751.42","QTRX93339751","likeability","no",0,43,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",42,20,8.955,2,"43"
"QTRX98585467.42","QTRX98585467","likeability","none",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,9,10.051,2,"43"
"QTRX31730462.42","QTRX31730462","likeability","no",0,28,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",42,-21,14.287,2,"43"
"QTRX75607097.42","QTRX75607097","likeability","no",0,23,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",42,-1,10.928,2,"43"
"QTRX93958504.42","QTRX93958504","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,100,4.287,2,"43"
"QTRX37496717.42","QTRX37496717","likeability","no issues",0,33,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",42,-20,9.615,2,"43"
"QTRX50359734.42","QTRX50359734","likeability","none",0,33,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",42,88,8.57,2,"43"
"QTRX12836978.42","QTRX12836978","likeability","no",0,28,"c.2.Yr.Coll",0,0,0,0,0,0,0,0,1,1,"no",42,97,5.759,2,"43"
"QTRX15092959.42","QTRX15092959","likeability","No",0,21,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",42,61,5.912,2,"43"
"QTRX12120265.42","QTRX12120265","likeability","Nope!",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,0,"no",42,43,5.226,2,"43"
"QTRX67725018.42","QTRX67725018","likeability","No",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",42,7,10.816,2,"43"
"QTRX63082843.42","QTRX63082843","likeability","no",0,21,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",42,21,5.695,2,"43"
"QTRX33807355.42","QTRX33807355","likeability","",0,25,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",42,53,10.48,2,"43"
"QTRX49491131.42","QTRX49491131","likeability","none",0,62,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",42,21,14.191,2,"43"
"QTRX48193831.42","QTRX48193831","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,53,7.942,2,"43"
"QTRX37715178.42","QTRX37715178","likeability","No",0,24,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,100,16.402,2,"43"
"QTRX49944798.42","QTRX49944798","likeability","no",0,42,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,0,9.88,2,"43"
"QTRX12378406.42","QTRX12378406","likeability","No",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,-50,6.665,2,"43"
"QTRX51783769.42","QTRX51783769","likeability","no",0,52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,23,10.065,2,"43"
"QTRX63542046.42","QTRX63542046","likeability","I did not. ",0,32,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",42,-22,12.493,2,"43"
"QTRX11165887.42","QTRX11165887","likeability","no",0,42,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",42,54,9.797,2,"43"
"QTRX71504920.42","QTRX71504920","likeability","no",0,43,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",42,61,6.843,2,"43"
"QTRX63651818.42","QTRX63651818","likeability","no",0,49,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,34,10.065,2,"43"
"QTRX22832122.42","QTRX22832122","likeability","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,65,7.359,2,"43"
"QTRX71243376.42","QTRX71243376","likeability","No",0,44,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",42,-100,4.652,2,"43"
"QTRX78275130.42","QTRX78275130","likeability","No",0,29,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",42,-2,12.049,2,"43"
"QTRX44223493.42","QTRX44223493","likeability","No",0,23,"d.4.Yr.Coll",1,1,0,0,0,1,0,0,0,1,"no",42,-6,9.782,2,"43"
"QTRX68832880.42","QTRX68832880","likeability","",0,28,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",42,-25,23.58,2,"43"
"QTRX12767746.42","QTRX12767746","likeability","Nope",0,35,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,63,5.751,2,"43"
"QTRX20400820.42","QTRX20400820","likeability","",0,36,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,76,7.495,2,"43"
"QTRX94952971.42","QTRX94952971","likeability","This was an interesting study, thank you for not making it be boring. ",0,27,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",42,78,3.823,2,"43"
"QTRX41098366.42","QTRX41098366","likeability","no",0,28,"b.HS.only",1,0,0,0,0,0,0,1,0,0,"no",42,-32,7.151,2,"43"
"QTRX76383406.42","QTRX76383406","likeability","",0,49,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",42,8,11.85,2,"43"
"QTRX29659685.42","QTRX29659685","likeability","no",0,23,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,82,4.137,2,"43"
"QTRX77399513.42","QTRX77399513","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,-20,7.008,2,"43"
"QTRX14239785.42","QTRX14239785","likeability","nope",1,22,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",42,-100,4.588,2,"43"
"QTRX91871116.42","QTRX91871116","likeability","Not that I'm aware of. Ran smooth on this end.",0,40,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,100,11.589,2,"43"
"QTRX93668599.42","QTRX93668599","likeability","no",0,34,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",42,20,12.314,2,"43"
"QTRX80477333.42","QTRX80477333","likeability","no",0,28,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,35,6.726,2,"43"
"QTRX12559402.42","QTRX12559402","likeability","",0,23,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",42,85,6.395,2,"43"
"QTRX67310614.42","QTRX67310614","likeability","No",0,20,"b.HS.only",0,1,0,0,0,0,0,0,0,1,"no",42,-28,6.989,2,"43"
"QTRX72033954.42","QTRX72033954","likeability","No",0,22,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,36,16.797,2,"43"
"QTRX51127622.42","QTRX51127622","likeability","",0,39,"d.4.Yr.Coll",0,0,0,0,0,0,1,0,0,0,"no",42,61,6.745,2,"43"
"QTRX92432498.42","QTRX92432498","likeability","No.",0,35,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",42,59,3.741,2,"43"
"QTRX92136871.42","QTRX92136871","likeability","None",0,48,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",42,70,18.672,2,"43"
"QTRX35056138.42","QTRX35056138","likeability","no",0,28,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",42,67,7.453,2,"43"
"QTRX50004345.42","QTRX50004345","likeability","no",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,58,12.046,2,"43"
"QTRX60907046.42","QTRX60907046","likeability","nope",0,31,"b.HS.only",0,0,0,0,0,0,0,0,1,1,"no",42,44,5.947,2,"43"
"QTRX96310623.42","QTRX96310623","likeability","no",0,25,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,-12,7.656,2,"43"
"QTRX64164466.42","QTRX64164466","likeability","No",0,29,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,94,3.799,2,"43"
"QTRX50031749.42","QTRX50031749","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,-38,14.818,2,"43"
"QTRX58715754.42","QTRX58715754","likeability","no",0,26,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,31,9.522,2,"43"
"QTRX92842890.42","QTRX92842890","likeability","No",0,24,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",42,4,5.222,2,"43"
"QTRX83316114.42","QTRX83316114","likeability","no",0,43,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",42,100,4.785,2,"43"
"QTRX44814667.42","QTRX44814667","likeability","no",0,51,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",42,60,12.385,2,"43"
"QTRX46151192.42","QTRX46151192","likeability","No",0,25,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",42,0,8.5,2,"43"
"QTRX78247020.43","QTRX78247020","likeability","no",0,23,"b.HS.only",0,0,0,0,1,0,0,0,0,0,"no",43,14,6.872,2,"44"
"QTRX27159225.43","QTRX27159225","likeability","no",0,25,"b.HS.only",0,0,0,0,0,0,0,0,1,0,"no",43,-40,6.258,2,"44"
"QTRX78070121.43","QTRX78070121","likeability","no",1,21,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",43,-64,10.73,2,"44"
"QTRX34495524.43","QTRX34495524","likeability","No.",0,43,"Post.Grad.Degree",0,0,0,0,0,1,0,0,0,0,"no",43,-11,12.868,2,"44"
"QTRX28119842.43","QTRX28119842","likeability","No, everything was clear.",0,33,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",43,66,8.385,2,"44"
"QTRX18850941.43","QTRX18850941","likeability","No problems",0,46,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",43,38,5.626,2,"44"
"QTRX67188010.43","QTRX67188010","likeability","",0,29,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",43,100,11.814,1,"44"
"QTRX48350058.43","QTRX48350058","likeability","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",43,-11,4.229,2,"44"
"QTRX22615055.43","QTRX22615055","likeability","No",0,20,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",43,20,5.206,2,"44"
"QTRX93423399.43","QTRX93423399","likeability","No ",0,35,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",43,33,8.702,2,"44"
"QTRX53304542.43","QTRX53304542","likeability","No",0,30,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",43,48,5.856,2,"44"
"QTRX83178317.43","QTRX83178317","likeability","No, I did not.",0,27,"d.4.Yr.Coll",0,0,0,0,0,0,0,0,1,0,"no",43,-30,7.882,2,"44"
"QTRX84393557.43","QTRX84393557","likeability","No problems with the HIT",0,19,"b.HS.only",1,0,0,1,0,0,0,0,0,0,"no",43,-14,6.242,2,"44"
"QTRX27045087.43","QTRX27045087","likeability","None",0,39,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",43,26,6.779,2,"44"
"QTRX54005738.43","QTRX54005738","likeability","",0,28,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",43,-60,7.804,2,"44"
"QTRX89809862.43","QTRX89809862","likeability","none",0,52,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",43,95,25.623,2,"44"
"QTRX59352522.43","QTRX59352522","likeability","No",0,38,"Post.Grad.Degree",1,1,0,0,0,0,0,0,0,1,"no",43,50,11.919,2,"44"
"QTRX19118887.43","QTRX19118887","likeability","No",0,39,"c.2.Yr.Coll",0,1,0,0,0,0,0,0,0,0,"no",43,100,6.464,2,"44"
"QTRX68914642.43","QTRX68914642","likeability","No",0,29,"d.4.Yr.Coll",0,1,0,0,0,0,1,0,0,0,"no",43,-20,13.195,2,"44"
"QTRX93958504.43","QTRX93958504","likeability","",0,29,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",43,100,5.023,2,"44"
"QTRX85770436.43","QTRX85770436","likeability","no",0,47,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",43,40,8.553,2,"44"
"QTRX25290217.43","QTRX25290217","likeability","No problems",0,22,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",43,5,5.448,2,"44"
"QTRX56211195.43","QTRX56211195","likeability","No",0,43,"d.4.Yr.Coll",0,1,0,0,0,0,0,0,0,1,"no",43,1,12.967,2,"44"
"QTRX14427184.43","QTRX14427184","likeability","No confusion or technical problems.",0,30,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",43,99,5.148,2,"44"
"QTRX43991667.43","QTRX43991667","likeability","none at all",0,55,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",43,19,7.646,2,"44"
"QTRX82838178.43","QTRX82838178","likeability","",1,27,"b.HS.only",0,1,0,0,0,0,0,0,0,0,"no",43,74,7.004,2,"44"
"QTRX42469612.43","QTRX42469612","likeability","No confusion or problems. ",0,26,"d.4.Yr.Coll",0,0,0,0,0,1,0,0,0,0,"no",43,35,7.876,2,"44"
"QTRX33807355.43","QTRX33807355","likeability","",0,25,"Post.Grad.Degree",1,0,0,0,0,0,0,0,0,1,"no",43,70,7.132,2,"44"
"QTRX98367566.43","QTRX98367566","likeability","N/A",0,38,"b.HS.only",1,0,0,0,0,0,0,0,0,1,"no",43,5,6.749,2,"44"
"QTRX48356522.43","QTRX48356522","likeability","no",0,68,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",43,-39,4.416,2,"44"
"QTRX76580552.43","QTRX76580552","likeability","No, smooth as butter.",0,26,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,0,"no",43,83,14.07,2,"44"
"QTRX52959523.43","QTRX52959523","likeability","no",0,33,"b.HS.only",1,0,0,0,0,0,0,0,0,0,"no",43,80,12.021,2,"44"
"QTRX96605276.43","QTRX96605276","likeability","None",0,56,"c.2.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",43,70,9.992,2,"44"
"QTRX22832122.43","QTRX22832122","likeability","No",0,24,"d.4.Yr.Coll",1,0,0,0,0,0,0,0,0,1,"no",43,-3,12.765,2,"44"
